Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	16/47	0.0225460987066137	0.1704660461367148	0	0	1.9889360566850545	7.542429857734465	IL10;TGFB1;IGFBP5;MMP2;IL18;HTR1B;AIF1;THBS1;TNF;MMP9;P2RY6;FGF9;CCL5;CCN4;HMOX1;ELANE
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	16/47	0.0225460987066137	0.1704660461367148	0	0	1.9889360566850545	7.542429857734465	CD86;CD80;SFTPD;LAPTM5;LILRB4;RUNX1;IL1A;CD4;PTPRC;NAV3;IL1B;CD28;VSIG4;GBP1;CCR2;HAVCR2
GO_Biological_Process_2023	Exocytosis (GO:0006887)	26/86	0.0226574762292977	0.1710309492065924	0	0	1.6708851499634236	6.328085524464785	SNAP25;RAB3A;DOC2A;WIPF3;DOC2B;CPLX1;STX11;RPH3A;CRHBP;RIMS1;SYNGR1;CCL8;RAB25;RAB26;CCL5;CCL3;CCR1;CADPS;SYTL1;SYNGR3;SYTL5;ANK1;SYTL3;STX1B;STEAP2;STX1A
GO_Biological_Process_2023	Positive Regulation Of Phospholipase C Activity (GO:0010863)	13/36	0.0232011561651281	0.1745699895327787	0	0	2.177611971845871	8.19555843280617	CD86;P2RY12;ITK;C5AR1;HTR2A;AVPR1A;SELE;EGFR;RASGRP4;EDNRA;P2RY6;KIT;ANG
GO_Biological_Process_2023	Regulation Of Receptor Internalization (GO:0002090)	13/36	0.0232011561651281	0.1745699895327787	0	0	2.177611971845871	8.19555843280617	CCL14;ANXA2;EGF;PCSK9;ARRB1;SELE;GREM1;GH1;SFRP4;DLG4;NTF3;PICK1;RSPO1
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	55/207	0.0233198938469968	0.1751808450825125	0	0	1.39698421828146	5.25049319715162	MSTN;TNFAIP6;ITGB3;TCF23;TNF;TSKU;HOXA9;SHH;TNN;SIX3;TUNAR;ANKRD2;SOX4;NKX3-2;MYOCD;ACTL6B;ACTL6A;ADIPOQ;WNT5A;OVOL2;GREM1;SFRP1;PKP2;TRIB3;SINHCAF;HOXB8;ZNF750;CRP;CETP;HPN;CHRD;TWIST1;GATA3;ADAMTS12;EGFR;CCDC85B;NKX2-1;PTK2B;PRAME;WNT1;RUNX1T1;GDF10;WNT10B;TGFB1;ABCA5;SEMA4D;CAV1;GDF5;BMP5;COL5A2;SNAI2;SPRY1;CNTN4;MIXL1;FOXA2
GO_Biological_Process_2023	Regulation Of Synapse Assembly (GO:0051963)	17/51	0.0235285621241503	0.1764642159311273	0	0	1.9268856447688565	7.224935159476887	CHRNB2;CLSTN3;BDNF;NRXN1;IL1RAP;PTPRD;LRFN5;CUX2;SRPX2;SLITRK1;SLITRK4;IL1RAPL1;SLITRK6;SLITRK5;GPC4;TLR2;SNCA
GO_Biological_Process_2023	Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	18/55	0.0243197086016651	0.1814388720310429	0	0	1.8749087369189583	6.968038705777465	LYN;TNFSF18;CSF1R;FLT3;IL18;LIF;OSM;PTK6;PARP9;TNF;GH1;ERBB4;CCL5;CLCF1;KIT;HCLS1;FGFR3;CRLF1
GO_Biological_Process_2023	Acetylcholine Receptor Signaling Pathway (GO:0095500)	9/22	0.0243863178485453	0.1814388720310429	0	0	2.6663428848955806	9.90208568859168	CHRM2;CHRNB2;CHRM1;CHRM4;CHRM5;RGS10;LY6H;RGS8;CDK5R1
GO_Biological_Process_2023	Negative Regulation Of Cell Communication (GO:0010648)	9/22	0.0243863178485453	0.1814388720310429	0	0	2.6663428848955806	9.90208568859168	GLRA1;NLRP12;HHIP;IGFBP3;IL1B;ADIPOQ;LIF;OSM;OPRM1
GO_Biological_Process_2023	Placenta Development (GO:0001890)	9/22	0.0243863178485453	0.1814388720310429	0	0	2.6663428848955806	9.90208568859168	PLAC1;ANG;PHLDA2;ASCL2;PKD1;E2F7;NODAL;TEX19;E2F8
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	9/22	0.0243863178485453	0.1814388720310429	0	0	2.6663428848955806	9.90208568859168	KCNE3;KCNH6;CACNA2D1;KCNQ1;NOS1AP;CACNA1D;KCNA5;SCN5A;SCN1B
GO_Biological_Process_2023	Regulation Of Striated Muscle Contraction (GO:0006942)	11/29	0.0244778631046303	0.181540908399206	0	0	2.354024943310657	8.733399857873028	HCN4;MYBPC3;RYR2;MYL2;RNF207;MYL3;TNNT3;MYBPH;NOS1;TNNI3K;NKX2-5
GO_Biological_Process_2023	Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	11/29	0.0244778631046303	0.181540908399206	0	0	2.354024943310657	8.733399857873028	CACNB1;PPP3CA;CACNB2;CACNB3;PPP3R2;CACNB4;NOS1AP;CACNA1A;AKAP5;CRHR1;DRD4
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	48/178	0.0251633549551173	0.1863286521676545	0	0	1.4250551605785733	5.247575399986471	PTGER4;MAPKBP1;CD84;ARRB1;TREM2;TNF;THBS1;PYCARD;RPS6KA5;GPNMB;FFAR4;NCKAP1L;LGALS9;VSIG4;GBP1;ELANE;CD33;CMKLR1;SLAMF1;HAVCR2;IL10;NMB;GBP7;ANXA1;SLC2A10;SFTPD;CIDEA;FN1;APOA2;LAPTM5;NR1H4;FOXJ1;LILRB1;PDCD1LG2;F2;IRGM;LILRB4;NLRP12;TYROBP;PTPRC;NAV3;ELF4;TLR8;F2RL1;TLR6;FCGR2B;INHA;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	20/63	0.025421992801496	0.1879454776845945	0	0	1.7927418304539613	6.5832000990601225	STIL;ANXA1;RRM2;UBE2C;CDCA5;CDC25C;AIF1;CDC25A;EGFR;TNFSF13B;CDC20;RAD51B;CCNB1;ESPL1;HYAL1;CDK4;CDK1;FBXO5;DLGAP5;STOX1
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	28/95	0.0258447348827683	0.1907684940318262	0	0	1.6114887868537284	5.89103637040173	PCDHGB4;NRXN1;CDH9;CDH8;CDH7;SLITRK1;SPOCK2;CDH22;SLITRK6;DRD1;DRD2;KIRREL3;BDNF;FN1;DNM3;TRPV4;PCDHB16;CDH12;CDHR3;PKP2;DSG1;PKP1;PKP4;PKP3;SHANK3;PCDHB9;CDH18;SHANK2
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	24/79	0.0262232377684774	0.1932565627013384	0	0	1.6822812576163784	6.125369971997257	CAMK1D;FCER1G;CCL21;SGIP1;HFE;SERPINE1;SIRPG;SFTPD;APOA2;TREM2;ABCA7;FPR2;AZU1;TNF;SIRPB1;PYCARD;C3;VTN;CALY;IL1B;IL2RB;DOCK2;FCGR2B;SNCA
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	12/33	0.0270760748600037	0.1986004547514423	0	0	2.2012844992188856	7.94466642484491	SLC22A13;HFE;HLA-DRA;CD1E;CD1D;CD1C;IL12RB1;HLA-G;MR1;HLA-DRB1;MICB;ULBP3
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	12/33	0.0270760748600037	0.1986004547514423	0	0	2.2012844992188856	7.94466642484491	CXCL10;CXCL9;P2RY6;CXCL11;CD19;F2R;CAPN3;DRD1;F2;SNCA;TRDN;F2RL3
GO_Biological_Process_2023	Regulation Of Activated T Cell Proliferation (GO:0046006)	12/33	0.0270760748600037	0.1986004547514423	0	0	2.2012844992188856	7.94466642484491	PYCARD;PPP3CA;RIPK3;HHLA2;IGFBP2;IL18;TNFSF9;LGALS9;PDCD1LG2;IL12RB1;LILRB4;IDO1
GO_Biological_Process_2023	Myelination (GO:0042552)	16/48	0.0275129721221758	0.2014882495289645	0	0	1.926660180004865	6.922678207506339	GAL3ST1;MYRF;MYOC;LGI4;CXCR4;SOX10;KLK6;SCN8A;EPB41L3;PLP1;MAL2;MAL;TPPP;B4GALT6;SCN2A;BCAS1
GO_Biological_Process_2023	Dopaminergic Neuron Differentiation (GO:0071542)	8/19	0.0277295730975514	0.2021225914063713	0	0	2.8006797766448166	10.041153453601597	NR4A2;SHH;FGF8;LMX1A;EN1;OTX2;PHOX2A;FOXA2
GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	8/19	0.0277295730975514	0.2021225914063713	0	0	2.8006797766448166	10.041153453601597	FA2H;FLG2;KDF1;IL18;ALOX12B;SFN;ALOXE3;HRNR
GO_Biological_Process_2023	Regulation Of B Cell Differentiation (GO:0045577)	8/19	0.0277295730975514	0.2021225914063713	0	0	2.8006797766448166	10.041153453601597	IL4I1;MMP14;SFRP1;SPI1;SYK;CD27;NCKAP1L;INHA
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	32/112	0.0280484231613213	0.2041277598245927	0	0	1.5426617826617826	5.513199950104746	ARHGAP8;RASGRF2;RASGRF1;ARHGAP18;NTN1;RAPGEFL1;RASGRP4;RERG;RASGEF1A;GRAP2;USP50;RAB6C;RASL10A;CDKN2A;TNK2;RUNDC3A;ADRA2A;CCNA2;CNKSR2;SHTN1;DOK2;ARHGAP30;RIT2;DOK6;CDK2;RAB38;GRAP;RAPGEF5;TP53;RAPGEF3;ERAS;RAPGEF4
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	51/192	0.0281988213948635	0.2042695670706915	0	0	1.3960495270707618	4.981767970720749	RAB3B;DPP10;RAB3C;RAB3A;FRMPD1;ITGB2;CYP46A1;ITGAL;TNF;ARL5C;CAPN3;MADCAM1;ITGA4;TESC;ADIPOQ;TTC7B;WDR72;ANK3;ATP1B1;ANK1;RAB32;CACNB2;CACNB3;PKP2;PICK1;RAB38;PKP3;SHANK3;TRARG1;SPTBN4;STXBP1;NRXN1;LIN7B;RAB40B;EPB41L3;MAP7;SCN3B;PACSIN1;S100A10;FYB1;KCNB1;CAV1;KCNB2;KCNIP3;KCNIP4;MYO5A;EFR3B;EHD3;PRPH2;FGF13;MRAP2
GO_Biological_Process_2023	Cellular Response To Xenobiotic Stimulus (GO:0071466)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	CRHBP;MYC;IL1B;KCNQ1;ADIPOQ;HTR1B;DPEP1;FBP1;TP53;VAV1
GO_Biological_Process_2023	Meiosis I (GO:0007127)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	CCNA1;DDX4;PTTG1;PTTG2;TDRD9;MEIOB;MOV10L1;SLC25A31;SYCP3;BRDT
GO_Biological_Process_2023	Negative Regulation Of Catalytic Activity (GO:0043086)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	SLN;GZMA;CAMK2A;HP;NOS1;TIMP1;PARP9;NES;TP53;SERPINA5
GO_Biological_Process_2023	Negative Regulation Of Lipid Metabolic Process (GO:0045833)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	BSCL2;SLC22A13;APOC2;IL1B;APOC1;APOA2;CIDEA;TNF;ADRA2A;CIDEC
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	C3;CCBE1;IL1A;TGFB1;IL1B;GATA4;HPSE;ISL1;NODAL;CCR2
GO_Biological_Process_2023	Response To Glucocorticoid (GO:0051384)	10/26	0.028393291879151	0.2042695670706915	0	0	2.407244352683993	8.573647175206679	IL10;IL1RN;ANXA1;GOT1;HSD3B2;SLIT2;SSTR2;TNF;ISL1;SSTR4
GO_Biological_Process_2023	Sprouting Angiogenesis (GO:0002040)	17/52	0.028418209866855	0.2042695670706915	0	0	1.8717135905457076	6.664657649456231	CCBE1;TGFB1;YJEFN3;VEGFD;THBS1;PGF;LOXL2;GREM1;NELL1;NR4A1;ESM1;RSPO3;PTK2B;SLIT2;EPHB4;E2F7;E2F8
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	29/100	0.0291818836391497	0.2091528379115271	0	0	1.5749970786161576	5.566365992492069	CCL13;CXCL9;CXCL8;REG1A;CXCL13;CXCL3;JCHAIN;H2BC12L;MUC7;PI3;PRSS3;SPRR2A;PRSS2;CAMP;KRT6A;RNASE6;RNASE3;AZU1;PPBP;LYZ;F2;H2BC12;CXCL10;CXCL11;SLPI;H2BC11;S100A7;LTF;PF4
GO_Biological_Process_2023	Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	13/37	0.0291872449046954	0.2091528379115271	0	0	2.086746475449684	7.37461104829405	IL10;CAMK2A;F2R;PRL;F2;TNF;PRLR;GH1;ERBB4;CCL5;KIT;PTK2B;IL7R
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	68/266	0.0294644744888598	0.2108156035130847	0	0	1.3262708384659605	4.674534403758646	CD80;ITGB3;LOXL3;TREM2;SLC2A4;CTSS;RIMS2;RIMS1;ESM1;SHH;ADAMTS3;NETO1;CTSK;TNFSF11;RSPO3;RSPO1;RSPO4;CCBE1;PRKCB;ADIPOQ;CD180;STX1B;F7;DEPDC1B;SFRP1;IL1B;ITGA5;SHANK3;TLR2;SHANK1;NECAB2;NRXN1;KLK5;LY96;GATA3;NID1;PRKCZ;KLK6;C3;ENHO;CYP27B1;VTN;GRIN2A;P2RY6;CUX2;RELN;TERT;PTK2B;WNT1;JAG2;CD74;DMTN;TGFB1;PDE6H;BDNF;PDE6G;LY86;GRIN2C;TPD52L1;GRIN2B;SCIMP;GRIN1;GH1;NELL1;PTPRC;DLG4;IL7;IL7R
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	62/240	0.0296868256116723	0.2120812273789458	0	0	1.3448456956479675	4.72989212748797	TNFAIP6;SERPINE1;TNC;IFI35;TNF;PYCARD;LGALS2;MDK;FFAR4;CASP1;CCN4;TNFAIP8L2;GPSM3;CCR2;IL10;ANXA1;ADIPOQ;WNT5A;IL18;GPR31;ISL1;MMP9;HCK;ELF4;IL1B;TLR7;CARD16;LCP1;TLR3;TLR2;PTGER4;GRN;ALOX15;FPR2;GATA3;AOAH;ADAMTS12;IL1RL2;CAMK2N1;NLRP4;CCL5;NLRP2;CCL3;IGF2BP1;ELANE;SNCA;PDE2A;PLA2G2A;NR1H4;OSM;NKG7;NR1D1;SELE;IRGM;BST1;LACC1;NLRP12;LRFN5;NLRP11;SAA1;FBXL2;PIK3AP1
GO_Biological_Process_2023	Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	14/41	0.0308797798146003	0.2194411680402045	0	0	1.997676743118027	6.947227885559421	GBP5;TASL;GRN;CD180;LY86;LY96;CD1D;FPR2;IFI35;SCIMP;CCL5;EMILIN2;TLR8;EMILIN1
GO_Biological_Process_2023	Protein Processing (GO:0016485)	33/117	0.0310736616657987	0.2194411680402045	0	0	1.5151004954986391	5.259511845779225	PCSK2;MYRF;C1R;CD5L;TMPRSS4;PCSK9;TMPRSS2;AEBP1;ECE2;CPZ;PCSK6;CTSS;PHEX;KLK6;ADAMTS13;ADAMTS3;CASP6;HJV;C1RL;CASP1;CPXM1;PRSS3;ECEL1;USP17L2;ASRGL1;BACE2;F7;MMP14;KEL;TLL2;TLL1;MASP1;KLKB1
GO_Biological_Process_2023	Autonomic Nervous System Development (GO:0048483)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	NELL1;GDNF;FN1;SOX11;GATA3;SOX10;SOX4
GO_Biological_Process_2023	Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	OAS1;NR1H4;LY96;LGALS9;S100A14;PIK3AP1;SCIMP
GO_Biological_Process_2023	Heart Process (GO:0003015)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	MYL7;SGCD;MYL2;NOX4;TNNI3;SGCZ;TRDN
GO_Biological_Process_2023	Innate Immune Response-Activating Signaling Pathway (GO:0002758)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	PYCARD;HCK;LACC1;CASP1;LILRA2;CLEC4E;INAVA
GO_Biological_Process_2023	Negative Regulation Of RNA Biosynthetic Process (GO:1902679)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;HMGA2;APOBEC3B
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	IL10;TGFB1;HFE;APOA2;LILRB1;LILRB4;TNF
GO_Biological_Process_2023	Oligodendrocyte Development (GO:0014003)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	PRDM8;MYRF;PLP1;TPPP;B4GALT6;SOX10;ZNF488
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	CD74;CAMK4;WNT5A;KIT;LAPTM5;LILRB1;HLA-G
GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	7/16	0.0312344985163335	0.2194411680402045	0	0	2.994822006472492	10.380748092807274	PLAU;HPN;SERPINE1;PLAUR;THBS1;RUNX1;S100A10
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Production (GO:0032692)	11/30	0.03162704301882	0.2218648957636023	0	0	2.229988235895862	7.701805663587809	CX3CR1;IL10;NLRP12;NLRP2B;ELF4;FFAR4;PYDC1;FFAR1;CARD16;LILRB4;CD33
GO_Biological_Process_2023	Organic Hydroxy Compound Transport (GO:0015850)	15/45	0.0322156673565322	0.2256547871144485	0	0	1.926434824902724	6.617886140633399	ABCC3;SLC10A4;SLC22A3;ABCC4;ABCG8;SLC10A5;ABCG5;SLC10A6;SLC10A1;AKR1C1;SLC5A11;SLC5A8;SLCO1A2;SLC16A8;STRA6
GO_Biological_Process_2023	Cholesterol Efflux (GO:0033344)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	ABCG8;ABCG5;ABCA5;APOC2;APOC1;APOA2;ABCA7;ABCG4;TSKU
GO_Biological_Process_2023	Endocrine System Development (GO:0035270)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	TG;WNT11;MDK;SIX3;NKX2-1;SIX1;HOXD3;NKX2-5;STRA6
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	SFRP4;CD40LG;ITGA4;ECSCR;CCL2;ANO6;FASLG;HLA-G;THBS1
GO_Biological_Process_2023	Regulation Of T Cell Migration (GO:2000404)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	PYCARD;SPN;CXCL10;TMEM102;CCL21;AIRE;CCL20;CCL5;AIF1
GO_Biological_Process_2023	Regulation Of Interleukin-4 Production (GO:0032673)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	CD86;FCER1G;CD40LG;SYK;GATA3;LGALS9;PRKCZ;HLA-DRB1;HAVCR2
GO_Biological_Process_2023	Regulation Of Lipid Catabolic Process (GO:0050994)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	BSCL2;IL1B;APOC1;APOA2;CIDEA;ANGPTL3;TNF;ADRA2A;CIDEC
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	9/23	0.0329035001443451	0.2280755247746957	0	0	2.475733712620551	8.4525912169667	LYN;F2RL1;TREM2;IFI35;NR1D1;CD14;LILRA2;RAB7B;LTF
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	29/101	0.0330962734634511	0.229071388289317	0	0	1.5530238327639498	5.293224843835635	L3MBTL1;CSF1R;TNFRSF13B;FLT3;YJEFN3;RTKN2;PLEK;RASGRP4;THPO;NKX2-5;KIRREL3;LYN;IL10;WNT10B;TGFB1;FST;WNT5A;TMEM190;RUNX3;RUNX1;SFRP1;MELK;PTPRC;LCK;KIT;IL7R;EVI2B;TP53;MIXL1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	27/93	0.033958249348012	0.2300587747562273	0	0	1.5771951219512197	5.335057235145582	CX3CR1;GATA3;LRP2;MST1R;NTS;TNF;THBS1;PIK3CG;EGFR;PIK3R5;RASD2;THPO;CCL3;P2RY12;TGFB1;MYOC;CCL21;EGF;GDF15;IL18;OSM;AKR1C2;F7;CHI3L1;HCLS1;HPSE;TSPYL5
GO_Biological_Process_2023	Negative Regulation Of Viral Genome Replication (GO:0045071)	17/53	0.034025843557659	0.2300587747562273	0	0	1.8196066504460664	6.151425816756098	APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;HMGA2;TNF;OASL;IFIH1;TRIM6;OAS1;SLPI;OAS2;CCL5;IFNL3;LTF;APOBEC3B
GO_Biological_Process_2023	Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	17/53	0.034025843557659	0.2300587747562273	0	0	1.8196066504460664	6.151425816756098	CD86;TNFSF14;RTKN2;LAPTM5;IFI35;TNF;EGFR;C1QTNF4;PYCARD;NLRP12;TCIM;IL1B;CD27;TLR7;LGALS9;TLR3;TLR2
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	17/53	0.034025843557659	0.2300587747562273	0	0	1.8196066504460664	6.151425816756098	IL10;GBP7;EGF;CAV1;F2R;CAMK2A;PRL;F2;TNF;GH1;SOCS1;PTPRC;ERBB4;CCL5;TP53INP2;KIT;IL7R
GO_Biological_Process_2023	Regulation Of Blood Circulation (GO:1903522)	12/34	0.0342007726434491	0.2300587747562273	0	0	2.101093560145808	7.09225611081001	TMIGD3;KCNG2;TH;KCNIP2;KCNJ12;S100A1;ADORA3;KCNQ1;TNNT2;FXYD1;CACNA1H;MYH6
GO_Biological_Process_2023	Regulation Of Metal Ion Transport (GO:0010959)	12/34	0.0342007726434491	0.2300587747562273	0	0	2.101093560145808	7.09225611081001	CAMK2B;NKAIN2;SPTBN4;CD4;GRIN3B;SLN;HFE;CACNA2D1;KCNA5;NOS1;ANK3;DRD2
GO_Biological_Process_2023	Superoxide Metabolic Process (GO:0006801)	12/34	0.0342007726434491	0.2300587747562273	0	0	2.101093560145808	7.09225611081001	DUOX1;TAFA4;NCF1;SH3PXD2A;NCF2;NCF4;NOXA1;NOXO1;CYBB;NOX4;NOX5;DUOX2
GO_Biological_Process_2023	Organic Anion Transport (GO:0015711)	26/89	0.0343319359008893	0.2300587747562273	0	0	1.5910172896273846	5.364400033002648	SLC22A3;SLC22A6;SLC4A1;SLC2A4;SLC22A13;CALHM1;CA4;SLC25A41;SLC25A23;SLC22A10;LRRC8E;ABCC4;SLC2A10;ABCC5;SLC4A10;CALHM3;SLC4A9;SLCO4A1;SLCO2A1;SLCO1A2;SLCO4C1;SLC26A7;SLC22A7;CFTR;SLC22A9;SLC26A5
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	50/190	0.0345765419624875	0.2300587747562273	0	0	1.378201758996461	4.637069805276193	RYR2;SPPL2C;HFE;SLC40A1;HTR2C;HTR2A;PTH1R;SLC8A2;EDNRA;ATP7B;HJV;MYC;CCR2;SLC30A8;ATP1B1;TRDN;SCNN1D;LCK;SCNN1B;KCNMA1;CASQ2;CLDN16;CCL14;SLC24A2;CCL13;SLC24A4;FRRS1;TMPRSS6;TMPRSS4;ATP1A4;ATP1A3;ATP2C2;SLC30A10;CCL8;CCL7;STC2;CCL5;CCL3;HMOX1;TNNI3;DRD4;ELANE;DRD5;CCR1;CCL23;CAV1;CP;ATP4B;ATP4A;TRPV4
GO_Biological_Process_2023	Catecholamine Metabolic Process (GO:0006584)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	PNMT;DDC;PAH;DRD1;DRD2;DRD4
GO_Biological_Process_2023	Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	OAS1;UNC93B1;TLR8;TLR7;PIK3AP1;SCIMP
GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	ATP4B;ATP4A;KCNMA1;ATP1A4;ATP1A3;ATP1B1
GO_Biological_Process_2023	Mature B Cell Differentiation Involved In Immune Response (GO:0002313)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	LFNG;GPR183;MFNG;POU2AF1;PTK2B;FCGR2B
GO_Biological_Process_2023	Myeloid Dendritic Cell Activation (GO:0001773)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	PYCARD;BATF2;CAMK4;UBD;DOCK2;SLAMF1
GO_Biological_Process_2023	Negative Regulation Of Interleukin-12 Production (GO:0032695)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	IL10;TLR8;LILRB1;THBS1;CMKLR1;SLAMF1
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	SHH;SOCS1;NCKAP1L;LILRB4;RUNX3;RUNX1
GO_Biological_Process_2023	Regulation Of Immune Effector Process (GO:0002697)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	ZNF683;CR1L;SUSD4;HLA-DRA;FCGR2B;HLA-DRB1
GO_Biological_Process_2023	Response To UV-A (GO:0070141)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	OPN1SW;MMP1;MMP2;TIMP1;MMP9;EGFR
GO_Biological_Process_2023	Substrate-Dependent Cell Migration (GO:0006929)	6/13	0.0346044778910735	0.2300587747562273	0	0	3.300031199084827	11.100553161981932	P2RY12;NELL1;SHTN1;PTPRC;EPHA8;NTN1
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	25/85	0.0346573198828861	0.2300587747562273	0	0	1.6062286689419796	5.400536437051968	CEP126;CDCA8;TTK;KIF11;WDR62;AURKB;AURKA;CCNB1;CHEK2;NUF2;RCC1;MISP;DLGAP5;STIL;KIF23;NDC80;CENPE;TPX2;KIFC2;CENPH;KIFC1;PRC1;KIF4A;BIRC5;SPC25
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle (GO:0045786)	25/85	0.0346573198828861	0.2300587747562273	0	0	1.6062286689419796	5.400536437051968	PPP1R13B;GATA3;FBXO43;HOXD10;NPPC;BRINP1;ZNRF4;HOXC9;IL10;TSPYL2;BARD1;CDT1;MYOCD;NLRP2B;TGFB1;CDKN2A;LILRB1;TENT5B;RUNX3;NR4A1;GAS1;NUPR2;INHA;MAD2L1;PTPN3
